rank,code,name,market,return_pct,start_date,start_price,end_date,end_price,source
1167,02637.HK,海西新药,HK,31.134975463070337,2025-12-08,130.39999389648438,2026-07-31,171.0,Yahoo Finance chart adjclose
1168,000981.SZ,山子高科,A,31.0344888334954,2025-07-31,2.0299999713897705,2026-07-31,2.6600000858306885,Yahoo Finance yfinance auto_adjust=True
1169,01157.HK,中联重科,HK,30.928103128397844,2025-08-01,5.78179931640625,2026-07-31,7.570000171661377,Yahoo Finance chart adjclose
1170,300710.SZ,万隆光电,A,30.894308076342014,2025-07-31,19.68000030517578,2026-07-31,25.760000228881836,Yahoo Finance yfinance auto_adjust=True
1171,301638.SZ,南网数字,A,30.893759150795795,2025-11-18,18.434797286987305,2026-07-31,24.1299991607666,Yahoo Finance yfinance auto_adjust=True
1172,002039.SZ,黔源电力,A,30.806440968539928,2025-07-31,15.404439926147461,2026-07-31,20.149999618530273,Yahoo Finance yfinance auto_adjust=True
1173,000415.SZ,渤海租赁,A,30.747131201058252,2025-07-31,3.4800000190734863,2026-07-31,4.550000190734863,Yahoo Finance yfinance auto_adjust=True
1174,002756.SZ,永兴材料,A,30.740162601482226,2025-07-31,34.511199951171875,2026-07-31,45.119998931884766,Yahoo Finance yfinance auto_adjust=True
1175,603391.SH,力聚热能,A,30.72058119930119,2025-07-31,38.50197219848633,2026-07-31,50.33000183105469,Yahoo Finance yfinance auto_adjust=True
1176,02299.HK,百宏实业,HK,30.72006909468401,2025-08-01,4.360462665557861,2026-07-31,5.699999809265137,Yahoo Finance chart adjclose
1177,603132.SH,金徽股份,A,30.709915435591782,2025-07-31,12.302050590515137,2026-07-31,16.079999923706055,Yahoo Finance yfinance auto_adjust=True
1178,603127.SH,昭衍新药,A,30.68895745564233,2025-07-31,31.7853946685791,2026-07-31,41.540000915527344,Yahoo Finance yfinance auto_adjust=True
1179,300017.SZ,网宿科技,A,30.644701799442476,2025-07-31,10.739049911499023,2026-07-31,14.029999732971191,Yahoo Finance yfinance auto_adjust=True
1180,300508.SZ,维宏股份,A,30.62372852458499,2025-07-31,29.489282608032227,2026-07-31,38.52000045776367,Yahoo Finance yfinance auto_adjust=True
1181,600076.SH,康欣新材,A,30.603450800731903,2025-07-31,2.319999933242798,2026-07-31,3.0299999713897705,Yahoo Finance yfinance auto_adjust=True
1182,01884.HK,EPRINT集团,HK,30.55555459740478,2025-08-01,0.1080000028014183,2026-07-31,0.14100000262260437,Yahoo Finance chart adjclose
1183,08026.HK,朗华国际集团,HK,30.43478542555027,2025-08-01,0.23000000417232513,2026-07-31,0.30000001192092896,Yahoo Finance chart adjclose
1184,603165.SH,荣晟环保,A,30.395806047965678,2025-07-31,10.452790260314941,2026-07-31,13.630000114440918,Yahoo Finance yfinance auto_adjust=True
1185,600110.SH,诺德股份,A,30.35143049618789,2025-07-31,6.260000228881836,2026-07-31,8.15999984741211,Yahoo Finance yfinance auto_adjust=True
1186,600962.SH,国投中鲁,A,30.29978455537743,2025-07-31,18.68000030517578,2026-07-31,24.34000015258789,Yahoo Finance yfinance auto_adjust=True
1187,002943.SZ,宇晶股份,A,30.289432419658556,2025-07-31,20.73076820373535,2026-07-31,27.010000228881836,Yahoo Finance yfinance auto_adjust=True
1188,002211.SZ,ST宏达,A,30.249116027040234,2025-07-31,2.809999942779541,2026-07-31,3.6600000858306885,Yahoo Finance yfinance auto_adjust=True
1189,02239.HK,国微控股,HK,30.227750313997248,2025-08-01,1.044324278831482,2026-07-31,1.3600000143051147,Yahoo Finance chart adjclose
1190,300166.SZ,东方国信,A,30.216532883179028,2025-07-31,10.15999984741211,2026-07-31,13.229999542236328,Yahoo Finance yfinance auto_adjust=True
1191,02418.HK,德银天下,HK,30.212724579662755,2025-08-01,2.150327444076538,2026-07-31,2.799999952316284,Yahoo Finance chart adjclose
1192,08418.HK,傲迪玛汽车,HK,30.18868582322567,2025-08-01,0.5299999713897705,2026-07-31,0.6899999976158142,Yahoo Finance chart adjclose
1193,02648.HK,安井食品,HK,30.078494234625943,2025-08-01,57.81124496459961,2026-07-31,75.19999694824219,Yahoo Finance chart adjclose
1194,003033.SZ,征和工业,A,30.076599235319424,2025-07-31,43.620452880859375,2026-07-31,56.7400016784668,Yahoo Finance yfinance auto_adjust=True
1195,000007.SZ,全新好,A,30.04231408462601,2025-07-31,7.090000152587891,2026-07-31,9.220000267028809,Yahoo Finance yfinance auto_adjust=True
1196,000739.SZ,普洛药业,A,30.021925425588925,2025-07-31,15.551222801208496,2026-07-31,20.219999313354492,Yahoo Finance yfinance auto_adjust=True
1197,300863.SZ,卡倍亿,A,30.016380264213673,2025-07-31,25.527551651000977,2026-07-31,33.189998626708984,Yahoo Finance yfinance auto_adjust=True
1198,01620.HK,富盈环球集团,HK,30.000006773255116,2025-08-01,0.10999999940395355,2026-07-31,0.14300000667572021,Yahoo Finance chart adjclose
1199,01822.HK,中木国际,HK,29.999996806894046,2025-08-01,0.14000000059604645,2026-07-31,0.18199999630451202,Yahoo Finance chart adjclose
1200,06999.HK,领地控股,HK,29.99999337726196,2025-08-01,0.09000000357627869,2026-07-31,0.11699999868869781,Yahoo Finance chart adjclose
1201,600233.SH,圆通速递,A,29.946760721433186,2025-07-31,14.513636589050293,2026-07-31,18.860000610351562,Yahoo Finance yfinance auto_adjust=True
1202,002458.SZ,益生股份,A,29.945800527987252,2025-07-31,6.702794551849365,2026-07-31,8.710000038146973,Yahoo Finance yfinance auto_adjust=True
1203,300518.SZ,新迅达,A,29.824560180473103,2025-07-31,13.680000305175781,2026-07-31,17.760000228881836,Yahoo Finance yfinance auto_adjust=True
1204,002082.SZ,万邦德,A,29.761911294537846,2025-07-31,7.559999942779541,2026-07-31,9.8100004196167,Yahoo Finance yfinance auto_adjust=True
1205,01783.HK,晋景新能,HK,29.729733212835296,2025-08-01,3.700000047683716,2026-07-31,4.800000190734863,Yahoo Finance chart adjclose
1206,601001.SH,晋控煤业,A,29.715288641754036,2025-07-31,12.681620597839355,2026-07-31,16.450000762939453,Yahoo Finance yfinance auto_adjust=True
1207,601598.SH,中国外运,A,29.675852301199047,2025-07-31,5.043344497680664,2026-07-31,6.539999961853027,Yahoo Finance yfinance auto_adjust=True
1208,000571.SZ,新大洲A,A,29.646021200053553,2025-07-31,4.519999980926514,2026-07-31,5.860000133514404,Yahoo Finance yfinance auto_adjust=True
1209,600348.SH,华阳股份,A,29.573550422581896,2025-07-31,6.652592182159424,2026-07-31,8.619999885559082,Yahoo Finance yfinance auto_adjust=True
1210,600995.SH,南网储能,A,29.529271992435092,2025-07-31,9.935977935791016,2026-07-31,12.869999885559082,Yahoo Finance yfinance auto_adjust=True
1211,01288.HK,农业银行,HK,29.513196654293793,2025-08-01,4.8720903396606445,2026-07-31,6.309999942779541,Yahoo Finance chart adjclose
1212,688623.SH,双元科技,A,29.440898360279498,2025-07-31,46.206417083740234,2026-07-31,59.810001373291016,Yahoo Finance yfinance auto_adjust=True
1213,01875.HK,东曜药业-B,HK,29.43548441367392,2025-08-01,2.4800000190734863,2026-07-31,3.2100000381469727,Yahoo Finance chart adjclose
1214,300769.SZ,德方纳米,A,29.39752727225691,2025-07-31,33.029998779296875,2026-07-31,42.7400016784668,Yahoo Finance yfinance auto_adjust=True
1215,688607.SH,康众医疗,A,29.36455116609491,2025-07-31,29.899999618530273,2026-07-31,38.68000030517578,Yahoo Finance yfinance auto_adjust=True
1216,002772.SZ,众兴菌业,A,29.281094101462134,2025-07-31,7.920724868774414,2026-07-31,10.239999771118164,Yahoo Finance yfinance auto_adjust=True
1217,600875.SH,东方电气,A,29.24258859775204,2025-07-31,19.42084312438965,2026-07-31,25.100000381469727,Yahoo Finance yfinance auto_adjust=True
1218,02349.HK,中国城市基础设施,HK,29.23077222863608,2025-08-01,0.06499999761581421,2026-07-31,0.08399999886751175,Yahoo Finance chart adjclose
1219,300467.SZ,迅游科技,A,29.213476278909756,2025-07-31,24.030000686645508,2026-07-31,31.049999237060547,Yahoo Finance yfinance auto_adjust=True
1220,603379.SH,三美股份,A,29.13859230425544,2025-07-31,46.69401931762695,2026-07-31,60.29999923706055,Yahoo Finance yfinance auto_adjust=True
1221,600783.SH,鲁信创投,A,29.107427550778354,2025-07-31,12.446998596191406,2026-07-31,16.06999969482422,Yahoo Finance yfinance auto_adjust=True
1222,01104.HK,亚太资源,HK,29.002923143183136,2025-08-01,1.2325302362442017,2026-07-31,1.590000033378601,Yahoo Finance chart adjclose
1223,301566.SZ,达利凯普,A,28.98969588663014,2025-07-31,17.055625915527344,2026-07-31,22.0,Yahoo Finance yfinance auto_adjust=True
1224,002214.SZ,*ST大立,A,28.98406233534514,2025-07-31,10.039999961853027,2026-07-31,12.949999809265137,Yahoo Finance yfinance auto_adjust=True
1225,688035.SH,德邦科技,A,28.907839426996684,2025-07-31,42.05329895019531,2026-07-31,54.209999084472656,Yahoo Finance yfinance auto_adjust=True
1226,02139.HK,甘肃银行,HK,28.878178971092417,2025-08-01,0.1800149530172348,2026-07-31,0.23199999332427979,Yahoo Finance chart adjclose
1227,603726.SH,朗迪集团,A,28.865435817953333,2025-07-31,17.00223159790039,2026-07-31,21.90999984741211,Yahoo Finance yfinance auto_adjust=True
1228,000977.SZ,浪潮信息,A,28.832320729827355,2025-07-31,55.73911666870117,2026-07-31,71.80999755859375,Yahoo Finance yfinance auto_adjust=True
1229,600888.SH,新疆众和,A,28.801506717590296,2025-07-31,6.9874958992004395,2026-07-31,9.0,Yahoo Finance yfinance auto_adjust=True
1230,01490.HK,车市科技,HK,28.78787707746082,2025-08-01,0.1979999989271164,2026-07-31,0.2549999952316284,Yahoo Finance chart adjclose
1231,601225.SH,陕西煤业,A,28.726704415738503,2025-07-31,19.265621185302734,2026-07-31,24.799999237060547,Yahoo Finance yfinance auto_adjust=True
1232,300692.SZ,中环环保,A,28.685897876760215,2025-07-31,6.239999771118164,2026-07-31,8.029999732971191,Yahoo Finance yfinance auto_adjust=True
1233,600938.SH,中国海油,A,28.68221760757026,2025-07-31,25.069507598876953,2026-07-31,32.2599983215332,Yahoo Finance yfinance auto_adjust=True
1234,002266.SZ,浙富控股,A,28.65013363531299,2025-07-31,3.583362102508545,2026-07-31,4.610000133514404,Yahoo Finance yfinance auto_adjust=True
1235,002303.SZ,美盈森,A,28.636161163299434,2025-07-31,3.560429573059082,2026-07-31,4.579999923706055,Yahoo Finance yfinance auto_adjust=True
1236,600909.SH,华安证券,A,28.588846517932698,2025-07-31,5.941417217254639,2026-07-31,7.639999866485596,Yahoo Finance yfinance auto_adjust=True
1237,002979.SZ,雷赛智能,A,28.57986340912566,2025-07-31,44.61818313598633,2026-07-31,57.369998931884766,Yahoo Finance yfinance auto_adjust=True
1238,605020.SH,永和股份,A,28.516353605879385,2025-07-31,24.456031799316406,2026-07-31,31.43000030517578,Yahoo Finance yfinance auto_adjust=True
1239,002258.SZ,利尔化学,A,28.508049115967317,2025-07-31,12.37276554107666,2026-07-31,15.899999618530273,Yahoo Finance yfinance auto_adjust=True
1240,002396.SZ,星网锐捷,A,28.47054276977701,2025-07-31,20.284805297851562,2026-07-31,26.059999465942383,Yahoo Finance yfinance auto_adjust=True
1241,603306.SH,华懋科技,A,28.434849737888833,2025-07-31,45.065650939941406,2026-07-31,57.880001068115234,Yahoo Finance yfinance auto_adjust=True
1242,688689.SH,银河微电,A,28.41151971445266,2025-07-31,25.542879104614258,2026-07-31,32.79999923706055,Yahoo Finance yfinance auto_adjust=True
1243,688603.SH,天承科技,A,28.396533103994592,2025-07-31,65.21204376220703,2026-07-31,83.7300033569336,Yahoo Finance yfinance auto_adjust=True
1244,601975.SH,招商南油,A,28.372046914382466,2025-07-31,2.835508346557617,2026-07-31,3.640000104904175,Yahoo Finance yfinance auto_adjust=True
1245,688733.SH,壹石通,A,28.369913364358812,2025-07-31,19.69308853149414,2026-07-31,25.280000686645508,Yahoo Finance yfinance auto_adjust=True
1246,300442.SZ,润泽科技,A,28.36626243357405,2025-07-31,49.2730712890625,2026-07-31,63.25,Yahoo Finance yfinance auto_adjust=True
1247,603766.SH,隆鑫通用,A,28.23102071857675,2025-07-31,11.47148323059082,2026-07-31,14.710000038146973,Yahoo Finance yfinance auto_adjust=True
1248,600750.SH,江中药业,A,28.205719811501083,2025-07-31,20.584104537963867,2026-07-31,26.389999389648438,Yahoo Finance yfinance auto_adjust=True
1249,600312.SH,平高电气,A,28.196043637912883,2025-07-31,15.382689476013184,2026-07-31,19.719999313354492,Yahoo Finance yfinance auto_adjust=True
1250,600863.SH,内蒙华电,A,28.010376075150887,2025-07-31,3.851250171661377,2026-07-31,4.929999828338623,Yahoo Finance yfinance auto_adjust=True
1251,600191.SH,华资实业,A,27.995796264151984,2025-07-31,7.703377723693848,2026-07-31,9.859999656677246,Yahoo Finance yfinance auto_adjust=True
1252,600676.SH,交运股份,A,27.992284443131975,2025-07-31,5.179999828338623,2026-07-31,6.630000114440918,Yahoo Finance yfinance auto_adjust=True
1253,603660.SH,苏州科达,A,27.983538717803835,2025-07-31,7.289999961853027,2026-07-31,9.329999923706055,Yahoo Finance yfinance auto_adjust=True
1254,002990.SZ,盛视科技,A,27.92400975214264,2025-07-31,31.76885986328125,2026-07-31,40.63999938964844,Yahoo Finance yfinance auto_adjust=True
1255,300044.SZ,ST赛为,A,27.90122430583699,2025-07-31,4.050000190734863,2026-07-31,5.179999828338623,Yahoo Finance yfinance auto_adjust=True
1256,688800.SH,瑞可达,A,27.7990131942907,2025-07-31,38.02846145629883,2026-07-31,48.599998474121094,Yahoo Finance yfinance auto_adjust=True
1257,01285.HK,嘉士利集团,HK,27.67296406770543,2025-08-01,0.8615763187408447,2026-07-31,1.100000023841858,Yahoo Finance chart adjclose
1258,08320.HK,沛然环保,HK,27.65957598585849,2025-08-01,0.09399999678134918,2026-07-31,0.11999999731779099,Yahoo Finance chart adjclose
1259,000737.SZ,北方铜业,A,27.619788005478107,2025-07-31,10.515610694885254,2026-07-31,13.420000076293945,Yahoo Finance yfinance auto_adjust=True
1260,688248.SH,南网科技,A,27.518884318283774,2025-07-31,32.857879638671875,2026-07-31,41.900001525878906,Yahoo Finance yfinance auto_adjust=True
1261,01552.HK,BHCC HOLDING,HK,27.499995715916214,2025-08-01,0.20000000298023224,2026-07-31,0.2549999952316284,Yahoo Finance chart adjclose
1262,600707.SH,彩虹股份,A,27.488861335305458,2025-07-31,6.1181817054748535,2026-07-31,7.800000190734863,Yahoo Finance yfinance auto_adjust=True
1263,603696.SH,安记食品,A,27.484214027599197,2025-07-31,10.542481422424316,2026-07-31,13.4399995803833,Yahoo Finance yfinance auto_adjust=True
1264,300221.SZ,银禧科技,A,27.427936931427865,2025-07-31,8.59309196472168,2026-07-31,10.949999809265137,Yahoo Finance yfinance auto_adjust=True
1265,01378.HK,中国宏桥,HK,27.396834632218447,2025-08-01,19.262645721435547,2026-07-31,24.540000915527344,Yahoo Finance chart adjclose
1266,002173.SZ,创新医疗,A,27.37940496194131,2025-07-31,15.34000015258789,2026-07-31,19.540000915527344,Yahoo Finance yfinance auto_adjust=True
1267,01310.HK,香港宽频,HK,27.351268426771803,2025-08-01,4.750639915466309,2026-07-31,6.050000190734863,Yahoo Finance chart adjclose
1268,300534.SZ,陇神戎发,A,27.34585408449348,2025-07-31,10.781661987304688,2026-07-31,13.729999542236328,Yahoo Finance yfinance auto_adjust=True
1269,300084.SZ,海默科技,A,27.32696814534361,2025-07-31,8.380000114440918,2026-07-31,10.670000076293945,Yahoo Finance yfinance auto_adjust=True
1270,300257.SZ,开山股份,A,27.264552713871517,2025-07-31,13.530868530273438,2026-07-31,17.219999313354492,Yahoo Finance yfinance auto_adjust=True
1271,002956.SZ,西麦食品,A,27.25284202796969,2025-07-31,14.286518096923828,2026-07-31,18.18000030517578,Yahoo Finance yfinance auto_adjust=True
1272,300889.SZ,爱克股份,A,27.252581911221085,2025-07-31,13.539999961853027,2026-07-31,17.229999542236328,Yahoo Finance yfinance auto_adjust=True
1273,601609.SH,金田股份,A,27.24051407792509,2025-07-31,7.733386039733887,2026-07-31,9.84000015258789,Yahoo Finance yfinance auto_adjust=True
1274,688150.SH,莱特光电,A,27.222957777915124,2025-07-31,26.75617790222168,2026-07-31,34.040000915527344,Yahoo Finance yfinance auto_adjust=True
1275,002948.SZ,青岛银行,A,27.181204157512084,2025-07-31,4.599736213684082,2026-07-31,5.849999904632568,Yahoo Finance yfinance auto_adjust=True
1276,600382.SH,广东明珠,A,27.174154764078338,2025-07-31,5.079648494720459,2026-07-31,6.460000038146973,Yahoo Finance yfinance auto_adjust=True
1277,002955.SZ,鸿合科技,A,27.16297745022722,2025-07-31,24.850000381469727,2026-07-31,31.600000381469727,Yahoo Finance yfinance auto_adjust=True
1278,01463.HK,C-LINK SQ,HK,27.118648348509367,2025-08-01,0.23600000143051147,2026-07-31,0.30000001192092896,Yahoo Finance chart adjclose
1279,601619.SH,嘉泽新能,A,27.094517854242174,2025-07-31,3.642958164215088,2026-07-31,4.630000114440918,Yahoo Finance yfinance auto_adjust=True
1280,688503.SH,聚和材料,A,27.08640835992768,2025-07-31,47.98310089111328,2026-07-31,60.97999954223633,Yahoo Finance yfinance auto_adjust=True
1281,688322.SH,奥比中光,A,27.061049303527305,2025-07-31,73.87000274658203,2026-07-31,93.86000061035156,Yahoo Finance yfinance auto_adjust=True
1282,02670.HK,云迹,HK,27.053946973871888,2025-10-16,120.5,2026-07-31,153.10000610351562,Yahoo Finance chart adjclose
1283,688081.SH,兴图新科,A,26.94106854527727,2025-07-31,21.3799991607666,2026-07-31,27.139999389648438,Yahoo Finance yfinance auto_adjust=True
1284,600400.SH,红豆股份,A,26.940634646290263,2025-07-31,2.190000057220459,2026-07-31,2.7799999713897705,Yahoo Finance yfinance auto_adjust=True
1285,300477.SZ,ST合纵,A,26.886802001456612,2025-07-31,2.119999885559082,2026-07-31,2.690000057220459,Yahoo Finance yfinance auto_adjust=True
1286,603077.SH,和邦生物,A,26.737961471430218,2025-07-31,1.8700000047683716,2026-07-31,2.369999885559082,Yahoo Finance yfinance auto_adjust=True
1287,600884.SH,杉杉股份,A,26.666659707849227,2025-07-31,10.050000190734863,2026-07-31,12.729999542236328,Yahoo Finance yfinance auto_adjust=True
1288,603507.SH,振江股份,A,26.663406954570323,2025-07-31,18.497844696044922,2026-07-31,23.43000030517578,Yahoo Finance yfinance auto_adjust=True
1289,601198.SH,东兴证券,A,26.65921246297207,2025-07-31,10.919063568115234,2026-07-31,13.829999923706055,Yahoo Finance yfinance auto_adjust=True
1290,300745.SZ,欣锐科技,A,26.566552097337805,2025-07-31,19.309999465942383,2026-07-31,24.440000534057617,Yahoo Finance yfinance auto_adjust=True
1291,02700.HK,格林国际控股,HK,26.530610755402485,2025-08-01,0.49000000953674316,2026-07-31,0.6200000047683716,Yahoo Finance chart adjclose
1292,603318.SH,水发燃气,A,26.506020895090863,2025-07-31,6.639999866485596,2026-07-31,8.399999618530273,Yahoo Finance yfinance auto_adjust=True
1293,01117.HK,现代牧业,HK,26.49573276577484,2025-08-01,1.1699999570846558,2026-07-31,1.4800000190734863,Yahoo Finance chart adjclose
1294,600096.SH,云天化,A,26.47533245793998,2025-07-31,23.61725425720215,2026-07-31,29.8700008392334,Yahoo Finance yfinance auto_adjust=True
1295,600563.SH,法拉电子,A,26.45130333154828,2025-07-31,108.24720764160156,2026-07-31,136.8800048828125,Yahoo Finance yfinance auto_adjust=True
1296,601156.SH,东航物流,A,26.41968653847837,2025-07-31,13.502643585205078,2026-07-31,17.06999969482422,Yahoo Finance yfinance auto_adjust=True
1297,02180.HK,万宝盛华,HK,26.407622647815575,2025-08-01,4.13740873336792,2026-07-31,5.230000019073486,Yahoo Finance chart adjclose
1298,603838.SH,*ST四通,A,26.379304873390687,2025-07-31,5.800000190734863,2026-07-31,7.329999923706055,Yahoo Finance yfinance auto_adjust=True
1299,603345.SH,安井食品,A,26.340844401056195,2025-07-31,71.1488037109375,2026-07-31,89.88999938964844,Yahoo Finance yfinance auto_adjust=True
1300,603698.SH,航天工程,A,26.334494998089465,2025-07-31,16.986650466918945,2026-07-31,21.459999084472656,Yahoo Finance yfinance auto_adjust=True
1301,688126.SH,沪硅产业,A,26.30446126686936,2025-07-31,18.59000015258789,2026-07-31,23.479999542236328,Yahoo Finance yfinance auto_adjust=True
1302,688045.SH,必易微,A,26.25885127997187,2025-07-31,37.066707611083984,2026-07-31,46.79999923706055,Yahoo Finance yfinance auto_adjust=True
1303,002112.SZ,三变科技,A,26.226681861842604,2025-07-31,12.992498397827148,2026-07-31,16.399999618530273,Yahoo Finance yfinance auto_adjust=True
1304,301179.SZ,泽宇智能,A,26.19873070595098,2025-07-31,14.596026420593262,2026-07-31,18.420000076293945,Yahoo Finance yfinance auto_adjust=True
1305,002497.SZ,雅化集团,A,26.184852480763055,2025-07-31,13.892317771911621,2026-07-31,17.530000686645508,Yahoo Finance yfinance auto_adjust=True
1306,688371.SH,菲沃泰,A,26.170302667375054,2025-07-31,17.39712142944336,2026-07-31,21.950000762939453,Yahoo Finance yfinance auto_adjust=True
1307,01523.HK,珩湾科技,HK,26.053297663182295,2025-08-01,6.616249084472656,2026-07-31,8.34000015258789,Yahoo Finance chart adjclose
1308,002971.SZ,和远气体,A,26.04082032942261,2025-07-31,26.37240982055664,2026-07-31,33.2400016784668,Yahoo Finance yfinance auto_adjust=True
1309,002555.SZ,三七互娱,A,26.025404711205134,2025-07-31,15.798401832580566,2026-07-31,19.90999984741211,Yahoo Finance yfinance auto_adjust=True
1310,600552.SH,凯盛科技,A,26.000478415115612,2025-07-31,11.928525924682617,2026-07-31,15.029999732971191,Yahoo Finance yfinance auto_adjust=True
1311,300455.SZ,航天智装,A,25.920685770186246,2025-07-31,14.119999885559082,2026-07-31,17.780000686645508,Yahoo Finance yfinance auto_adjust=True
1312,600410.SH,华胜天成,A,25.89095290123289,2025-07-31,10.914207458496094,2026-07-31,13.739999771118164,Yahoo Finance yfinance auto_adjust=True
1313,08370.HK,智升集团控股,HK,25.818183205344457,2025-08-01,5.5,2026-07-31,6.920000076293945,Yahoo Finance chart adjclose
1314,002216.SZ,三全食品,A,25.766299496106782,2025-07-31,10.53541374206543,2026-07-31,13.25,Yahoo Finance yfinance auto_adjust=True
1315,601698.SH,中国卫通,A,25.733794205186243,2025-07-31,20.058250427246094,2026-07-31,25.219999313354492,Yahoo Finance yfinance auto_adjust=True
1316,01532.HK,中国派对文化,HK,25.714288958076015,2025-08-01,0.10499999672174454,2026-07-31,0.13199999928474426,Yahoo Finance chart adjclose
1317,000820.SZ,*ST节能,A,25.714287173991334,2025-07-31,2.799999952316284,2026-07-31,3.5199999809265137,Yahoo Finance yfinance auto_adjust=True
1318,06119.HK,天源集团,HK,25.714287173991334,2025-08-01,0.3499999940395355,2026-07-31,0.4399999976158142,Yahoo Finance chart adjclose
1319,688330.SH,宏力达,A,25.638219109950455,2025-07-31,26.043031692504883,2026-07-31,32.720001220703125,Yahoo Finance yfinance auto_adjust=True
1320,300440.SZ,运达科技,A,25.586970762757865,2025-07-31,11.649297714233398,2026-07-31,14.630000114440918,Yahoo Finance yfinance auto_adjust=True
1321,601088.SH,中国神华,A,25.553587509967613,2025-07-31,36.39083480834961,2026-07-31,45.689998626708984,Yahoo Finance yfinance auto_adjust=True
1322,002222.SZ,福晶科技,A,25.547791486023108,2025-07-31,39.0528564453125,2026-07-31,49.029998779296875,Yahoo Finance yfinance auto_adjust=True
1323,000428.SZ,华天酒店,A,25.297624094922956,2025-07-31,3.359999895095825,2026-07-31,4.210000038146973,Yahoo Finance yfinance auto_adjust=True
1324,688005.SH,容百科技,A,25.280149852118505,2025-07-31,22.309999465942383,2026-07-31,27.950000762939453,Yahoo Finance yfinance auto_adjust=True
1325,300432.SZ,富临精工,A,25.192423433825596,2025-07-31,12.47679328918457,2026-07-31,15.619999885559082,Yahoo Finance yfinance auto_adjust=True
1326,600769.SH,祥龙电业,A,25.141775676689626,2025-07-31,10.579999923706055,2026-07-31,13.239999771118164,Yahoo Finance yfinance auto_adjust=True
1327,601000.SH,唐山港,A,25.040186139382392,2025-07-31,3.8787529468536377,2026-07-31,4.849999904632568,Yahoo Finance yfinance auto_adjust=True
1328,688380.SH,中微半导,A,25.020066343333514,2025-07-31,28.211471557617188,2026-07-31,35.27000045776367,Yahoo Finance yfinance auto_adjust=True
1329,01420.HK,川控股,HK,25.000002450848967,2025-08-01,0.15199999511241913,2026-07-31,0.1899999976158142,Yahoo Finance chart adjclose
1330,01536.HK,煜荣集团,HK,25.000001724671385,2025-08-01,0.1080000028014183,2026-07-31,0.13500000536441803,Yahoo Finance chart adjclose
1331,02502.HK,金源氢化,HK,25.0,2025-08-01,0.5199999809265137,2026-07-31,0.6499999761581421,Yahoo Finance chart adjclose
1332,01732.HK,象兴国际,HK,24.999997782565273,2025-08-01,0.1679999977350235,2026-07-31,0.20999999344348907,Yahoo Finance chart adjclose
1333,01259.HK,未来发展控股,HK,24.99999611948931,2025-08-01,0.024000000208616257,2026-07-31,0.029999999329447746,Yahoo Finance chart adjclose
1334,300083.SZ,创世纪,A,24.969987308002928,2025-07-31,8.329999923706055,2026-07-31,10.40999984741211,Yahoo Finance yfinance auto_adjust=True
1335,688478.SH,晶升股份,A,24.930914976874053,2025-07-31,32.56999969482422,2026-07-31,40.689998626708984,Yahoo Finance yfinance auto_adjust=True
1336,01860.HK,汇量科技,HK,24.86001385764558,2025-08-01,8.930000305175781,2026-07-31,11.149999618530273,Yahoo Finance chart adjclose
1337,000899.SZ,赣能股份,A,24.78223361757239,2025-07-31,8.711175918579102,2026-07-31,10.869999885559082,Yahoo Finance yfinance auto_adjust=True
1338,600985.SH,淮北矿业,A,24.7717660185101,2025-07-31,12.110111236572266,2026-07-31,15.109999656677246,Yahoo Finance yfinance auto_adjust=True
1339,600337.SH,美克家居,A,24.747474990734197,2025-07-31,1.9800000190734863,2026-07-31,2.4700000286102295,Yahoo Finance yfinance auto_adjust=True
1340,300976.SZ,达瑞电子,A,24.704147695427704,2025-07-31,38.52317810058594,2026-07-31,48.040000915527344,Yahoo Finance yfinance auto_adjust=True
1341,002015.SZ,协鑫能科,A,24.67105423956577,2025-07-31,12.095830917358398,2026-07-31,15.079999923706055,Yahoo Finance yfinance auto_adjust=True
1342,688690.SH,纳微科技,A,24.66830266175237,2025-07-31,27.232263565063477,2026-07-31,33.95000076293945,Yahoo Finance yfinance auto_adjust=True
1343,002558.SZ,巨人网络,A,24.65889270452695,2025-07-31,23.488096237182617,2026-07-31,29.280000686645508,Yahoo Finance yfinance auto_adjust=True
1344,01977.HK,安乐工程,HK,24.65652941702343,2025-08-01,0.7540720105171204,2026-07-31,0.9399999976158142,Yahoo Finance chart adjclose
1345,300499.SZ,高澜股份,A,24.61375037007274,2025-07-31,20.094091415405273,2026-07-31,25.040000915527344,Yahoo Finance yfinance auto_adjust=True
1346,02457.HK,步阳国际,HK,24.528313557335846,2025-08-01,0.26499998569488525,2026-07-31,0.33000001311302185,Yahoo Finance chart adjclose
1347,06979.HK,珍酒李渡,HK,24.50205289863925,2025-08-01,6.401500701904297,2026-07-31,7.96999979019165,Yahoo Finance chart adjclose
1348,002346.SZ,柘中股份,A,24.41166622961457,2025-07-31,13.768804550170898,2026-07-31,17.1299991607666,Yahoo Finance yfinance auto_adjust=True
1349,01355.HK,朸浚国际,HK,24.390238140538667,2025-08-01,0.12300000339746475,2026-07-31,0.15299999713897705,Yahoo Finance chart adjclose
1350,000155.SZ,川能动力,A,24.32688846563975,2025-07-31,9.861101150512695,2026-07-31,12.260000228881836,Yahoo Finance yfinance auto_adjust=True
1351,600060.SH,海信视像,A,24.32194125402183,2025-07-31,21.854549407958984,2026-07-31,27.170000076293945,Yahoo Finance yfinance auto_adjust=True
